timestamp,event subtype,RSSI
1658955801.379230,36,-45
1658955801.380740,36,-45
1658955801.483770,36,-45
1658955801.527100,36,-45
1658955801.924810,36,-47
1658955801.924810,36,-45
1658955802.036970,36,-45
1658955802.143760,36,-45
1658955802.169400,36,-45
1658955802.585100,36,-45
1658955802.585100,36,-45
1658955802.586460,36,-45
1658955802.698730,36,-43
1658955802.803670,36,-43
1658955802.828100,36,-45
1658955803.244990,36,-45
1658955803.356890,36,-45
1658955803.464810,36,-43
1658955803.467860,36,-43
1658955803.469700,36,-43
1658955803.488120,36,-45
1658955803.922380,36,-43
1658955804.034800,36,-45
1658955804.123760,36,-45
1658955804.165270,36,-43
1658955804.165270,36,-45
1658955804.168200,36,-45
1658955804.464060,40,-45
1658955804.565290,36,-45
1658955804.566430,36,-45
1658955804.566440,36,-45
1658955804.568430,36,-47
1658955804.801710,36,-43
1658955804.808080,36,-45
1658955805.224460,36,-47
1658955805.443590,36,-43
1658955805.484790,36,-45
1658955805.487600,40,-47
1658955805.487600,40,0
1658955805.784900,36,-45
1658955805.884630,36,-45
1658955805.996820,36,-43
1658955806.128840,36,-45
1658955806.438340,36,-45
1658955806.569390,36,-43
1658955806.667180,36,-45
1658955806.992550,36,-45
1658955807.043490,36,-45
1658955807.050160,36,-43
1658955807.096700,36,-47
1658955807.646850,36,-45
1658955807.650060,36,-45
1658955807.682520,36,-45
1658955807.759880,36,-47
1658955807.926400,36,-45
1658955808.058530,44,-47
1658955808.336630,44,-45
1658955808.407420,44,-45
1658955808.715070,44,-45
1658955808.715090,44,-45
1658955808.762760,44,-45
1658955808.963380,44,-39
1658955809.209600,44,-39
1658955809.870110,44,-81
1658955810.057500,44,-43
1658955810.200890,44,-43
1658955811.968290,44,-39
1658955812.097790,44,-43
1658955812.140580,44,-45
1658955812.351390,44,-45
1658955812.917600,44,-45
1658955812.963420,44,-47
1658955813.076500,44,-39
1658955813.119440,44,-39
1658955813.121140,44,-39
1658955813.419470,44,-45
1658955813.663460,44,-45
1658955813.679110,40,-46
1658955813.679120,40,-44
1658955813.680250,40,-45
1658955813.681410,44,-39
1658955813.724190,44,-39
1658955814.304070,44,-43
1658955814.346640,44,-43
1658955814.547750,44,-43
1658955814.547750,44,-45
1658955814.551590,44,-45
1658955814.595170,44,-45
1658955815.465090,44,-45
1658955815.507250,44,-47
1658955815.716250,44,-39
1658955815.864240,44,-41
1658955815.864250,44,-39
1658955815.931730,44,-39
1658955815.932920,44,-39
1658955815.934070,44,-39
